code	url	creator	created_t	last_modified_t	product_name	generic_name	quantity	packaging	packaging_tags	packaging_text	brands	brands_tags	categories	categories_tags	origins	origins_tags	manufacturing_places	manufacturing_places_tags	labels	labels_tags	emb_codes	emb_codes_tags	cities	cities_tags	purchase_places	stores	countries	ingredients_text	allergens	allergens_tags	traces	traces_tags	serving_size	serving_quantity	no_nutriments	additives_n	additives_tags	ingredients_from_palm_oil_n	ingredients_from_palm_oil	ingredients_from_palm_oil_tags	ingredients_that_may_be_from_palm_oil_n	ingredients_that_may_be_from_palm_oil	ingredients_that_may_be_from_palm_oil_tags	nutriscore_score	nutriscore_grade	nova_group	pnns_groups_1	pnns_groups_2	states	brand_owner	main_category	image_url	image_small_url	image_front_url	image_front_small_url	image_ingredients_url	image_ingredients_small_url	image_nutrition_url	image_nutrition_small_url	energy-kj_100g	energy-kcal_100g	energy_100g	energy-from-fat_100g	fat_100g	saturated-fat_100g	-butyric-acid_100g	-caproic-acid_100g	-caprylic-acid_100g	-capric-acid_100g	-lauric-acid_100g	-myristic-acid_100g	-palmitic-acid_100g	-stearic-acid_100g	-arachidic-acid_100g	-behenic-acid_100g	-lignoceric-acid_100g	-cerotic-acid_100g	-montanic-acid_100g	-melissic-acid_100g	monounsaturated-fat_100g	polyunsaturated-fat_100g	omega-3-fat_100g	-alpha-linolenic-acid_100g	-eicosapentaenoic-acid_100g	-docosahexaenoic-acid_100g	omega-6-fat_100g	-linoleic-acid_100g	-arachidonic-acid_100g	-gamma-linolenic-acid_100g	-dihomo-gamma-linolenic-acid_100g	omega-9-fat_100g	-oleic-acid_100g	-elaidic-acid_100g	-gondoic-acid_100g	-mead-acid_100g	-erucic-acid_100g	-nervonic-acid_100g	trans-fat_100g	cholesterol_100g	carbohydrates_100g	sugars_100g	-sucrose_100g	-glucose_100g	-fructose_100g	-lactose_100g	-maltose_100g	-maltodextrins_100g	starch_100g	polyols_100g	fiber_100g	-soluble-fiber_100g	-insoluble-fiber_100g	proteins_100g	casein_100g	serum-proteins_100g	nucleotides_100g	salt_100g	sodium_100g	alcohol_100g	vitamin-a_100g	beta-carotene_100g	vitamin-d_100g	vitamin-e_100g	vitamin-k_100g	vitamin-c_100g	vitamin-b1_100g	vitamin-b2_100g	vitamin-pp_100g	vitamin-b6_100g	vitamin-b9_100g	folates_100g	vitamin-b12_100g	biotin_100g	pantothenic-acid_100g	silica_100g	bicarbonate_100g	potassium_100g	chloride_100g	calcium_100g	phosphorus_100g	iron_100g	magnesium_100g	zinc_100g	copper_100g	manganese_100g	fluoride_100g	selenium_100g	chromium_100g	molybdenum_100g	iodine_100g	caffeine_100g	taurine_100g	ph_100g	fruits-vegetables-nuts_100g	fruits-vegetables-nuts-dried_100g	fruits-vegetables-nuts-estimate_100g	collagen-meat-protein-ratio_100g	cocoa_100g	chlorophyl_100g	carbon-footprint_100g	carbon-footprint-from-meat-or-fish_100g	nutrition-score-fr_100g	nutrition-score-uk_100g	glycemic-index_100g	water-hardness_100g	choline_100g	phylloquinone_100g	beta-glucan_100g	inositol_100g	carnitine_100g
3256220211291	https://fr.openfoodfacts.org/produit/3256220211291	openfoodfacts-contributors	1422780837	1600426153	Petit Beurre	Petit Beurre	200 g	plastique,carton, paquet	plastique,carton,paquet		U	u	Snacks, Snacks sucrés, Biscuits et gâteaux, Biscuits, Petits beurres	en:snacks,en:sweet-snacks,en:biscuits-and-cakes,en:biscuits,en:petit-beurre					Transformé en France, Farine de blé français, Blé issu d'une culture maitrisée	en:transformed-in-france,fr:farine-de-ble-francais,fr:ble-issu-d-une-culture-maitrisee					France,Nantes	Hyper U, Magasins U	France	"Farine de BLE (France) 70%, sucre, BEURRE concentré 12.8%, LAIT demi-écrémé, LAIT entier en poudre, poudres à lever : carbonates d'ammonium - carbonates de sodium - diphosphates, sel, blancs et jaunes d'OEUF en poudre, arôme. Traces éventuelles de graines de sésame."	en:eggs,en:gluten,en:milk	en:eggs,en:gluten,en:milk		en:sesame-seeds	3 biscuits 25 g	25		3	en:e450,en:e500,en:e503	0			0			17	d	4	Sugary snacks	Biscuits and cakes	en:to-be-checked, en:complete, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-completed, en:packaging-code-to-be-completed, en:characteristics-completed, en:categories-completed, en:brands-completed, en:packaging-completed, en:quantity-completed, en:product-name-completed, en:photos-validated, en:photos-uploaded		en:petit-beurre	https://static.openfoodfacts.org/images/products/325/622/021/1291/front_fr.58.400.jpg	https://static.openfoodfacts.org/images/products/325/622/021/1291/front_fr.58.200.jpg	https://static.openfoodfacts.org/images/products/325/622/021/1291/front_fr.58.400.jpg	https://static.openfoodfacts.org/images/products/325/622/021/1291/front_fr.58.200.jpg	https://static.openfoodfacts.org/images/products/325/622/021/1291/ingredients_fr.55.400.jpg	https://static.openfoodfacts.org/images/products/325/622/021/1291/ingredients_fr.55.200.jpg	https://static.openfoodfacts.org/images/products/325/622/021/1291/nutrition_fr.56.400.jpg	https://static.openfoodfacts.org/images/products/325/622/021/1291/nutrition_fr.56.200.jpg	1921	457	1921		15	8.8																																			72	22									3			8.2				0.9	0.36																																												17								
3256220212090	https://fr.openfoodfacts.org/produit/3256220212090	grdscarabe	1353763052	1600426076	Petit Beurre Tablette Chocolat lait	Petit beurre avec tablette de chocolat au lait	150 g	carton,paquet	carton,paquet		U	u	Snacks, Snacks sucrés, Biscuits et gâteaux, Biscuits, Biscuits au chocolat, Petits beurres, Petit beurre au chocolat, Biscuits au chocolat au lait, Biscuits tablette de chocolat, Biscuits tablette de chocolat au lait	en:snacks,en:sweet-snacks,en:biscuits-and-cakes,en:biscuits,en:chocolate-biscuits,en:petit-beurre,en:butter-biscuit-with-chocolate,en:milk-chocolate-biscuits,es:galletas-con-tableta-de-chocolate,es:galletas-con-tableta-de-chocolate-con-leche	France,Hors France	en:france,fr:hors-france	France	france	Point Vert, Transformé en France, Farine de blé français, Blé issu d'une culture maitrisée	en:green-dot,en:transformed-in-france,fr:farine-de-ble-francais,fr:ble-issu-d-une-culture-maitrisee						Magasins U	France	"Chocolat au lait 48% (sucre, beurre de cacao, pâte de cacao, poudre de lait écrémé, lactose, matière grasse de lait anhydre, émulsifiant : lécithines de tournesol, arôme naturel de vanille), farine de ble (france) 37.6%, sucre, beurre concentré 6,5%, oeufs, lait écrémé en poudre, poudres à lever : carbonates d'ammonium - carbonates de sodium - diphosphates, sel. traces éventuelles de fruits à coque, de soja et de graines de sésame."	en:eggs,en:gluten,en:milk	en:eggs,en:gluten,en:milk	en:nuts,en:sesame-seeds,en:soybeans	en:nuts,en:sesame-seeds,en:soybeans	un biscuit 12.5g	12.5		4	en:e322,en:e322i,en:e450,en:e500,en:e503	0			0			23	e	4	Sugary snacks	Biscuits and cakes	en:to-be-checked, en:complete, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-completed, en:categories-completed, en:brands-completed, en:packaging-completed, en:quantity-completed, en:product-name-completed, en:photos-validated, en:photos-uploaded		es:galletas-con-tableta-de-chocolate-con-leche	https://static.openfoodfacts.org/images/products/325/622/021/2090/front_fr.57.400.jpg	https://static.openfoodfacts.org/images/products/325/622/021/2090/front_fr.57.200.jpg	https://static.openfoodfacts.org/images/products/325/622/021/2090/front_fr.57.400.jpg	https://static.openfoodfacts.org/images/products/325/622/021/2090/front_fr.57.200.jpg	https://static.openfoodfacts.org/images/products/325/622/021/2090/ingredients_fr.54.400.jpg	https://static.openfoodfacts.org/images/products/325/622/021/2090/ingredients_fr.54.200.jpg	https://static.openfoodfacts.org/images/products/325/622/021/2090/nutrition_fr.55.400.jpg	https://static.openfoodfacts.org/images/products/325/622/021/2090/nutrition_fr.55.200.jpg	2076	496	2076		23	14																																			65	37									2.9			6.4				0.5	0.2																																												23								
3256220212076	https://fr.openfoodfacts.org/produit/3256220212076	edzeronk	1386347087	1600426073	Petit Beurre tablette au chocolat au lait goût noisettes	Petit Beurre Tablette aux Chocolat au lait et aux noisettes	150 g	Carton,Plastique, paquet	carton,plastique,paquet		U	u	Snacks, Snacks sucrés, Biscuits et gâteaux, Biscuits, Biscuits au chocolat, Petits beurres, Petit beurre au chocolat, Biscuits au chocolat au lait, Biscuits tablette de chocolat, Biscuits tablette de chocolat au lait	en:snacks,en:sweet-snacks,en:biscuits-and-cakes,en:biscuits,en:chocolate-biscuits,en:petit-beurre,en:butter-biscuit-with-chocolate,en:milk-chocolate-biscuits,es:galletas-con-tableta-de-chocolate,es:galletas-con-tableta-de-chocolate-con-leche	France	en:france			Transformé en France, Farine de blé français, Blé issu d'une culture maitrisée	en:transformed-in-france,fr:farine-de-ble-francais,fr:ble-issu-d-une-culture-maitrisee					Loudun,France	Super U, Magasins U	France	"Chocolat au LAIT et aux NOISETTES 46.5% (sucre, beurre de cacao, pâte de cacao, poudre de LAIT ÉCRÉMÉ, LACTOSE, NOISETTES 2,3% *, matière grasse de LAIT anhydre, émulsifiant : lécithines de tournesol, arôme), farine de BLE (France) 37.6%, sucre, BEURRE concentré 6.5%, OEUFS, NOISETTES hachées 1,4% *, LAIT ÉCRÉMÉ en poudre, poudres à lever : carbonates d'ammonium - carbonates de sodium - diphosphates, sel. *pourcentages exprimés sur le produit fini. Traces éventuelles d'autres fruits à coque, de soja et de graines de sésame."	en:eggs,en:gluten,en:milk,en:nuts	en:eggs,en:gluten,en:milk,en:nuts	en:eggs,en:nuts,en:sesame-seeds,en:soybeans	en:eggs,en:nuts,en:sesame-seeds,en:soybeans	25 g (deux biscuits)	25		4	en:e322,en:e322i,en:e450,en:e500,en:e503	0			0			22	e	4	Sugary snacks	Biscuits and cakes	en:to-be-checked, en:complete, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-completed, en:packaging-code-to-be-completed, en:characteristics-completed, en:categories-completed, en:brands-completed, en:packaging-completed, en:quantity-completed, en:product-name-completed, en:photos-validated, en:photos-uploaded		es:galletas-con-tableta-de-chocolate-con-leche	https://static.openfoodfacts.org/images/products/325/622/021/2076/front_fr.45.400.jpg	https://static.openfoodfacts.org/images/products/325/622/021/2076/front_fr.45.200.jpg	https://static.openfoodfacts.org/images/products/325/622/021/2076/front_fr.45.400.jpg	https://static.openfoodfacts.org/images/products/325/622/021/2076/front_fr.45.200.jpg	https://static.openfoodfacts.org/images/products/325/622/021/2076/ingredients_fr.41.400.jpg	https://static.openfoodfacts.org/images/products/325/622/021/2076/ingredients_fr.41.200.jpg	https://static.openfoodfacts.org/images/products/325/622/021/2076/nutrition_fr.42.400.jpg	https://static.openfoodfacts.org/images/products/325/622/021/2076/nutrition_fr.42.200.jpg	2090	499	2090		23	14																																			64	37									3			6.8				0.55	0.22																																												22								
3564700000731	https://fr.openfoodfacts.org/produit/3564700000731	florent	1421589745	1600274316	Petits beurre chocolat noir	12 petits-beurre avec tablette de chocolat noir. Le Petit Beurre Tablette Chocolat Noir	150 g	Carton,boîte,plastique	carton,boite,plastique		P'tit Déli,Marque Repère	p-tit-deli,marque-repere	Snacks, Snacks sucrés, Biscuits et gâteaux, Biscuits, Biscuits au chocolat, Petits beurres, Petit beurre au chocolat, Biscuits au chocolat noir, Biscuits tablette de chocolat, Biscuits tablette de chocolat noir	en:snacks,en:sweet-snacks,en:biscuits-and-cakes,en:biscuits,en:chocolate-biscuits,en:petit-beurre,en:butter-biscuit-with-chocolate,en:dark-chocolate-biscuits,es:galletas-con-tableta-de-chocolate,es:galletas-con-tableta-de-chocolate-negro					Point Vert	en:green-dot					France,Nantes	Leclerc	France	"Chocolat noir 48% (pâte de cacao, sucre, beurre de cacao, lactose, lait écrémé en poudre, matière grasse laitière anhydre, émulsifiant : lécithines (tournesol), arôme naturel de vanille) ; farine de blé 37 % ; sucre ; beurre concentré 6,4% (soit 7,6% en beurre reconstitué) ; lait écrémé en poudre ; poudres à lever : E503, E500, E450 ; sel. Traces d'oeufs et fruits à coque."	en:gluten,en:milk	en:gluten,en:milk	en:eggs,en:nuts	en:eggs,en:nuts	Deux biscuits g	0		4	en:e322,en:e322i,en:e450,en:e500,en:e503	0			0			20	e	4	Sugary snacks	Biscuits and cakes	en:to-be-checked, en:complete, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-completed, en:packaging-code-to-be-completed, en:characteristics-completed, en:categories-completed, en:brands-completed, en:packaging-completed, en:quantity-completed, en:product-name-completed, en:photos-validated, en:photos-uploaded		es:galletas-con-tableta-de-chocolate-negro	https://static.openfoodfacts.org/images/products/356/470/000/0731/front_fr.27.400.jpg	https://static.openfoodfacts.org/images/products/356/470/000/0731/front_fr.27.200.jpg	https://static.openfoodfacts.org/images/products/356/470/000/0731/front_fr.27.400.jpg	https://static.openfoodfacts.org/images/products/356/470/000/0731/front_fr.27.200.jpg	https://static.openfoodfacts.org/images/products/356/470/000/0731/ingredients_fr.18.400.jpg	https://static.openfoodfacts.org/images/products/356/470/000/0731/ingredients_fr.18.200.jpg	https://static.openfoodfacts.org/images/products/356/470/000/0731/nutrition_fr.10.400.jpg	https://static.openfoodfacts.org/images/products/356/470/000/0731/nutrition_fr.10.200.jpg	2066		2066		23	14																																			63	28									4			6.6				0.6	0.24																																												20								
3564700009505	https://fr.openfoodfacts.org/produit/3564700009505	openfoodfacts-contributors	1416887362	1600274203	Petits beurres x 24		200 g	Plastique,Carton	plastique,carton		P'tit Déli,Marque Repère	p-tit-deli,marque-repere	Snacks, Snacks sucrés, Biscuits et gâteaux, Biscuits, Petits beurres	en:snacks,en:sweet-snacks,en:biscuits-and-cakes,en:biscuits,en:petit-beurre											France,Carvin	Leclerc	France, en:switzerland	"Farine de blé 70 % ; sucre 20 % ; beurre concentré 12 % (soit 15 % en beurre reconstitué) ; lait demi-écrémé ; lait en poudre entier ; poudres à lever: E503, E500, E450 ; blancs d'oeufs en poudre ; jaunes d'oeufs en poudre ; sel ; arôme. Traces de graines de sésame."	en:eggs,en:gluten,en:milk	en:eggs,en:gluten,en:milk	en:nuts,en:sesame-seeds,en:soybeans	en:nuts,en:sesame-seeds,en:soybeans	25 g	25		3	en:e450,en:e500,en:e503	0			0			19	e	4	Sugary snacks	Biscuits and cakes	en:to-be-checked, en:complete, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-completed, en:categories-completed, en:brands-completed, en:packaging-completed, en:quantity-completed, en:product-name-completed, en:photos-validated, en:photos-uploaded		en:petit-beurre	https://static.openfoodfacts.org/images/products/356/470/000/9505/front_fr.42.400.jpg	https://static.openfoodfacts.org/images/products/356/470/000/9505/front_fr.42.200.jpg	https://static.openfoodfacts.org/images/products/356/470/000/9505/front_fr.42.400.jpg	https://static.openfoodfacts.org/images/products/356/470/000/9505/front_fr.42.200.jpg	https://static.openfoodfacts.org/images/products/356/470/000/9505/ingredients_fr.24.400.jpg	https://static.openfoodfacts.org/images/products/356/470/000/9505/ingredients_fr.24.200.jpg	https://static.openfoodfacts.org/images/products/356/470/000/9505/nutrition_fr.25.400.jpg	https://static.openfoodfacts.org/images/products/356/470/000/9505/nutrition_fr.25.200.jpg	1927		1927		14	9.4																																			74	22									2.1			7.9				0.9	0.36																																												19								
3564700370940	https://fr.openfoodfacts.org/produit/3564700370940	elia	1350751829	1600273798	Biscuits tablette chocolat au lait	Petits-beurre avec tablette de chocolat au lait	150 g	Boîte,Carton,Plastique,sachet	boite,carton,plastique,sachet		P'tit Déli,Marque Repère	p-tit-deli,marque-repere	Snacks, Snacks sucrés, Biscuits et gâteaux, Biscuits, Biscuits au chocolat, Petits beurres, Petit beurre au chocolat, Biscuits au chocolat au lait, Biscuits tablette de chocolat, Biscuits tablette de chocolat au lait	en:snacks,en:sweet-snacks,en:biscuits-and-cakes,en:biscuits,en:chocolate-biscuits,en:petit-beurre,en:butter-biscuit-with-chocolate,en:milk-chocolate-biscuits,es:galletas-con-tableta-de-chocolate,es:galletas-con-tableta-de-chocolate-con-leche					Point Vert	en:green-dot					Quimper,France,Lux	Leclerc	France	"Chocolat au lait 48% (sucre, beurre de cacao, pâte de cacao, lait écrémé en poudre, lactose, matière grasse laitière anhydre, émulsifiant : lécithines (tournesol), arôme naturel de vanille) ; farine de blé 37 % ; sucre ; beurre concentré 6,4% (soit 7,6% en beurre reconstitué) ; lait écrémé en poudre ; poudres à lever : E503, E500, E450 ; sel.  Traces d'oeufs et fruits à coque."	en:gluten,en:milk	en:gluten,en:milk	en:eggs,en:nuts	en:eggs,en:nuts	25g (2 biscuits)	25		4	en:e322,en:e322i,en:e450,en:e500,en:e503	0			0			24	e	4	Sugary snacks	Biscuits and cakes	en:to-be-checked, en:complete, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-completed, en:packaging-code-to-be-completed, en:characteristics-completed, en:categories-completed, en:brands-completed, en:packaging-completed, en:quantity-completed, en:product-name-completed, en:photos-validated, en:photos-uploaded		es:galletas-con-tableta-de-chocolate-con-leche	https://static.openfoodfacts.org/images/products/356/470/037/0940/front_fr.33.400.jpg	https://static.openfoodfacts.org/images/products/356/470/037/0940/front_fr.33.200.jpg	https://static.openfoodfacts.org/images/products/356/470/037/0940/front_fr.33.400.jpg	https://static.openfoodfacts.org/images/products/356/470/037/0940/front_fr.33.200.jpg	https://static.openfoodfacts.org/images/products/356/470/037/0940/ingredients_fr.23.400.jpg	https://static.openfoodfacts.org/images/products/356/470/037/0940/ingredients_fr.23.200.jpg	https://static.openfoodfacts.org/images/products/356/470/037/0940/nutrition_fr.21.400.jpg	https://static.openfoodfacts.org/images/products/356/470/037/0940/nutrition_fr.21.200.jpg	2053		2053		22	14																																			65	39									2.7			6.6				0.6	0.24																																												24								
3564700431191	https://fr.openfoodfacts.org/produit/3564700431191	openfoodfacts-contributors	1454157684	1600273683	Petit beurre pépites de chocolat x 24	24 petits-beurre aux pépites de chocolat	200 g	boîte,carton	boite,carton		P'tit Déli,Marque Repère	p-tit-deli,marque-repere	Snacks, Snacks sucrés, Biscuits et gâteaux, Biscuits, Biscuits au chocolat, Petits beurres	en:snacks,en:sweet-snacks,en:biscuits-and-cakes,en:biscuits,en:chocolate-biscuits,en:petit-beurre												Leclerc	France	"Farine de blé 61 % ; sucre 18% ; pépites de chocolat 13 % [pâte de cacao, sucre, dextrose, émulsifiant : lécithines (soja)] ; beurre concentré 11 % (soit 13 % en beurre reconstitué) ; poudres à lever : E503, E500, E450 ; lait demi-écrémé ; sel ; oeufs en poudre ; lait en poudre écrémé ; cacao en poudre ; arômes."	en:eggs,en:gluten,en:milk,en:soybeans	en:eggs,en:gluten,en:milk,en:soybeans			25 g	25		4	en:e322,en:e322i,en:e450,en:e500,en:e503	0			0			23	e	4	Sugary snacks	Biscuits and cakes	en:to-be-checked, en:complete, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-completed, en:packaging-code-to-be-completed, en:characteristics-completed, en:categories-completed, en:brands-completed, en:packaging-completed, en:quantity-completed, en:product-name-completed, en:photos-validated, en:photos-uploaded		en:petit-beurre	https://static.openfoodfacts.org/images/products/356/470/043/1191/front_fr.37.400.jpg	https://static.openfoodfacts.org/images/products/356/470/043/1191/front_fr.37.200.jpg	https://static.openfoodfacts.org/images/products/356/470/043/1191/front_fr.37.400.jpg	https://static.openfoodfacts.org/images/products/356/470/043/1191/front_fr.37.200.jpg	https://static.openfoodfacts.org/images/products/356/470/043/1191/ingredients_fr.24.400.jpg	https://static.openfoodfacts.org/images/products/356/470/043/1191/ingredients_fr.24.200.jpg	https://static.openfoodfacts.org/images/products/356/470/043/1191/nutrition_fr.32.400.jpg	https://static.openfoodfacts.org/images/products/356/470/043/1191/nutrition_fr.32.200.jpg	1934		1934		16	10																																			70	27									3.5			7.3				1.6	0.64																																												23								
3564700471340	https://fr.openfoodfacts.org/produit/3564700471340	orion	1405876981	1600273571	Petit beurre pocket	Le Petit Beurre Pocket	300 g	Carton,plastique,boîte,sachet	carton,plastique,boite,sachet		P'tit Déli,Marque Repère	p-tit-deli,marque-repere	Snacks, Snacks sucrés, Biscuits et gâteaux, Biscuits, Petits beurres	en:snacks,en:sweet-snacks,en:biscuits-and-cakes,en:biscuits,en:petit-beurre											France,Nantes	Leclerc	France	"Farine de blé 70 % ; sucre 20 % ; beurre concentré 12 % (soit 15 % en beurre reconstitué) ; lait demi-écrémé ; lait en poudre entier ; poudres à lever : E503, E500, E450 ; blancs d'oeufs en poudre ; jaunes d'oeufs en poudre ; sel ; arôme. Traces de fruits à coque, soja et graines de sésame."	en:eggs,en:gluten,en:milk	en:eggs,en:gluten,en:milk	en:nuts,en:sesame-seeds,en:soybeans	en:nuts,en:sesame-seeds,en:soybeans	25 g	25		3	en:e450,en:e500,en:e503	0			0			19	e	4	Sugary snacks	Biscuits and cakes	en:to-be-checked, en:complete, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-completed, en:packaging-code-to-be-completed, en:characteristics-completed, en:categories-completed, en:brands-completed, en:packaging-completed, en:quantity-completed, en:product-name-completed, en:photos-validated, en:photos-uploaded		en:petit-beurre	https://static.openfoodfacts.org/images/products/356/470/047/1340/front_fr.44.400.jpg	https://static.openfoodfacts.org/images/products/356/470/047/1340/front_fr.44.200.jpg	https://static.openfoodfacts.org/images/products/356/470/047/1340/front_fr.44.400.jpg	https://static.openfoodfacts.org/images/products/356/470/047/1340/front_fr.44.200.jpg	https://static.openfoodfacts.org/images/products/356/470/047/1340/ingredients_fr.41.400.jpg	https://static.openfoodfacts.org/images/products/356/470/047/1340/ingredients_fr.41.200.jpg	https://static.openfoodfacts.org/images/products/356/470/047/1340/nutrition_fr.28.400.jpg	https://static.openfoodfacts.org/images/products/356/470/047/1340/nutrition_fr.28.200.jpg	1927		1927		14	9.4																																			74	22									2.1			7.9				0.9	0.36																																												19								
3564700869154	https://fr.openfoodfacts.org/produit/3564700869154	kiliweb	1507391984	1600272453	Petit beurre sans gluten		130 g				Marque Repère, Chaque Jour Sans Gluten	marque-repere,chaque-jour-sans-gluten	Snacks, Snacks sucrés, Biscuits et gâteaux, Biscuits, Petits beurres, Biscuits sans gluten	en:snacks,en:sweet-snacks,en:biscuits-and-cakes,en:biscuits,en:petit-beurre,en:gluten-free-biscuits					Gluten-free	en:gluten-free						Leclerc	France	"Amidon de maïs (dont sulfites) ; sucre ; fécule de manioc (dont sulfites) ; beurre concentré 12 % (soit 15 % en beurre reconstitué) ; fécule de pomme de terre ; farine de maïs ; farine de riz ; poudre de lait écrémé ; blancs d'œufs en poudre ; poudres à lever : E503, E500, E450 ; sel ; jaunes d'œufs en poudre ; arôme naturel. Traces de fruits à coque et graines de sésame."	en:eggs,en:milk,en:sulphur-dioxide-and-sulphites	en:eggs,en:milk,en:sulphur-dioxide-and-sulphites	en:nuts,en:sesame-seeds	en:nuts,en:sesame-seeds				3	en:e450,en:e500,en:e503	0			0			21	e	4	Sugary snacks	Biscuits and cakes	en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-completed, en:product-name-completed, en:photos-to-be-validated, en:photos-uploaded		en:gluten-free-biscuits	https://static.openfoodfacts.org/images/products/356/470/086/9154/front_fr.17.400.jpg	https://static.openfoodfacts.org/images/products/356/470/086/9154/front_fr.17.200.jpg	https://static.openfoodfacts.org/images/products/356/470/086/9154/front_fr.17.400.jpg	https://static.openfoodfacts.org/images/products/356/470/086/9154/front_fr.17.200.jpg	https://static.openfoodfacts.org/images/products/356/470/086/9154/ingredients_fr.8.400.jpg	https://static.openfoodfacts.org/images/products/356/470/086/9154/ingredients_fr.8.200.jpg			1950		1950		14	8.5																																			80	21									0.9			3.8				1	0.4																																												21								
3564707000017	https://fr.openfoodfacts.org/produit/3564707000017	ludivine	1393344827	1600272110	Petit-beurre bio	Petits-beurre	150 g	Sachet,Plastique,Etui,Carton	sachet,plastique,etui,carton		Bio Village,Marque Repère	bio-village,marque-repere	Snacks, Snacks sucrés, Biscuits et gâteaux, Biscuits, Petits beurres	en:snacks,en:sweet-snacks,en:biscuits-and-cakes,en:biscuits,en:petit-beurre					Organic, Distributor labels, EU Organic, FR-BIO-01, Made in France, Pure butter, fr:ab-agriculture-biologique , en:eu-non-eu-agriculture	en:organic,en:eu-organic,en:distributor-labels,en:ab-agriculture-biologique,en:eu-non-eu-agriculture,en:fr-bio-01,en:made-in-france,en:pure-butter					France,Carvin	Leclerc,E.Leclerc	France	"Farine de blé* 63 % ; sucre de canne* ; beurre* 15 % ; oeufs entiers en poudre* ; lait écrémé en poudre* ; poudres à lever : E503, E500 ; sel marin ; arôme naturel de vanille*. Traces de graines de sésame et fruits à coque. * Ingrédients issus de l'agriculture biologique."	en:eggs,en:gluten,en:milk	en:eggs,en:gluten,en:milk	en:nuts,en:sesame-seeds	en:nuts,en:sesame-seeds	19 g	19		2	en:e500,en:e503	0			0			20	e	4	Sugary snacks	Biscuits and cakes	en:to-be-checked, en:complete, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-completed, en:categories-completed, en:brands-completed, en:packaging-completed, en:quantity-completed, en:product-name-completed, en:photos-validated, en:photos-uploaded		en:petit-beurre	https://static.openfoodfacts.org/images/products/356/470/700/0017/front_fr.72.400.jpg	https://static.openfoodfacts.org/images/products/356/470/700/0017/front_fr.72.200.jpg	https://static.openfoodfacts.org/images/products/356/470/700/0017/front_fr.72.400.jpg	https://static.openfoodfacts.org/images/products/356/470/700/0017/front_fr.72.200.jpg	https://static.openfoodfacts.org/images/products/356/470/700/0017/ingredients_fr.50.400.jpg	https://static.openfoodfacts.org/images/products/356/470/700/0017/ingredients_fr.50.200.jpg	https://static.openfoodfacts.org/images/products/356/470/700/0017/nutrition_fr.70.400.jpg	https://static.openfoodfacts.org/images/products/356/470/700/0017/nutrition_fr.70.200.jpg	1918		1918		14	9.4																																			72	20									2.6			9.1				1	0.4																																												20								
